Outlet_Identifier,Item_Identifier,Item_Outlet_Sales
OUT045,FDQ28,2543.5786
OUT045,FDW08,1514.4701
OUT045,NCR18,536.4957
OUT045,DRH59,1007.0784
OUT045,FDH46,1656.8339
OUT045,NCJ06,2107.4717
OUT045,FDY25,3746.0864
OUT045,FDY56,4572.361
OUT045,FDS57,2065.4219
OUT045,DRB48,773.9648
OUT045,FDY01,1645.6774
OUT045,FDC53,1319.9839
OUT045,FDA50,1305.7563
OUT045,FDO58,2402.228
OUT045,FDA58,2817.1611
OUT045,FDR39,3100.0232
OUT045,FDM25,2648.116
OUT045,FDY12,642.57916
OUT045,FDP51,1968.4348
OUT045,FDR21,2269.5566
OUT045,FDG31,955.3284
OUT045,FDC60,1765.8021
OUT045,FDW16,1390.9114
OUT045,FDE46,1798.0867
OUT045,NCD06,727.6182
OUT045,NCR54,2545.3533
OUT045,NCE06,1987.1078
OUT045,FDY43,2487.489
OUT045,FDZ34,4712.6763
OUT045,FDM32,1378.0021
OUT045,FDG02,2080.8218
OUT045,FDP40,1638.001
OUT045,FDJ38,3077.9312
OUT045,FDB12,1621.3313
OUT045,FDJ33,2073.804
OUT045,NCQ02,2526.3945
OUT045,DRI59,4401.925
OUT045,FDD20,2012.505
OUT045,FDA40,1359.2095
OUT045,FDL43,1122.2943
OUT045,FDV15,2031.354
OUT045,NCJ31,3810.741
OUT045,FDR60,1050.9951
OUT045,NCG19,2947.3923
OUT045,FDF38,479.73798
OUT045,NCI43,646.8743
OUT045,FDA37,1663.8647
OUT045,FDJ53,1662.8693
OUT045,NCZ42,4433.0664
OUT045,FDB32,1556.0215
OUT045,FDO28,1732.1057
OUT045,NCU06,4660.8467
OUT045,FDM01,1005.33636
OUT045,FDW03,1712.4578
OUT045,FDF28,1961.1335
OUT045,DRG03,2211.8108
OUT045,FDU33,716.04
OUT045,DRA24,2863.9534
OUT045,NCQ29,3566.8442
OUT045,NCM55,2844.6506
OUT045,FDQ15,1671.8885
OUT045,FDW55,4486.915
OUT045,FDS10,2070.105
OUT045,FDX44,1124.4823
OUT045,FDP13,692.8005
OUT045,FDV13,1494.4086
OUT045,FDU56,2961.8896
OUT045,NCJ43,2679.4707
OUT045,FDH10,1295.0088
OUT045,FDL15,2642.1638
OUT045,NCZ06,3347.4512
OUT045,NCQ17,2565.8887
OUT045,FDD29,4410.764
OUT045,FDA20,2653.9985
OUT045,FDK51,5204.497
OUT045,NCP29,1011.9288
OUT045,NCB07,3104.6108
OUT045,NCP17,1131.3586
OUT045,FDL04,1576.8086
OUT045,FDQ14,2184.197
OUT045,FDO40,2590.6018
OUT045,FDG35,3760.542
OUT045,FDO25,3933.638
OUT045,FDN50,1638.8635
OUT045,FDK09,4143.73
OUT045,FDW11,957.4461
OUT045,FDT57,3735.879
OUT045,DRF15,2027.2308
OUT045,FDU04,2167.6711
OUT045,DRJ47,2538.151
OUT045,FDB09,1833.9124
OUT045,FDQ57,2266.1528
OUT045,FDT51,1316.7474
OUT045,FDX15,2761.9587
OUT045,FDE47,2089.8704
OUT045,FDA49,1357.0258
OUT045,FDR56,3447.0024
OUT045,FDB47,2997.8274
OUT045,FDY46,2467.4673
OUT045,FDM39,2367.708
OUT045,FDP21,2473.982
OUT045,FDG60,4234.2075
OUT045,DRG25,3897.465
OUT045,FDW33,1511.7928
OUT045,FDM56,1808.7435
OUT045,FDL12,829.0951
OUT045,FDU38,3599.681
OUT045,FDS11,3770.8962
OUT045,FDA34,2696.2834
OUT045,FDE38,2519.2266
OUT045,FDE57,2036.9435
OUT045,FDT14,2100.2954
OUT045,FDT32,2682.8025
OUT045,NCA29,3917.7622
OUT045,FDM12,2102.278
OUT045,NCN19,2517.9016
OUT045,FDK57,1892.6401
OUT045,FDJ14,1497.9741
OUT045,FDQ49,2419.679
OUT045,FDT48,3219.968
OUT045,FDG22,442.4505
OUT045,FDR31,2033.3962
OUT045,FDL02,2456.8872
OUT045,FDT45,851.6893
OUT045,FDS07,1857.1458
OUT045,FDD36,1706.5431
OUT045,NCS42,1385.3105
OUT045,FDM33,3538.4944
OUT045,NCA05,1339.8231
OUT045,FDU45,1840.4476
OUT045,FDA14,2115.7043
OUT045,FDU03,2800.3262
OUT045,FDA39,544.29834
OUT045,FDR14,760.5384
OUT045,FDC40,1224.001
OUT045,FDM13,1304.916
OUT045,FDK36,647.1817
OUT045,NCF06,2838.7651
OUT045,FDS26,4897.8286
OUT045,FDC10,1657.0641
OUT045,DRI39,898.9153
OUT045,NCM17,762.1346
OUT045,FDA22,3002.4287
OUT045,FDZ16,4107.266
OUT045,NCN14,2679.3494
OUT045,NCQ18,1459.7999
OUT045,FDI48,566.11774
OUT045,FDR16,6132.8823
OUT045,FDE20,2855.2551
OUT045,FDU28,3298.2332
OUT045,FDQ48,1465.057
OUT045,FDZ43,3811.9038
OUT045,NCN30,1267.134
OUT045,FDY11,1061.0645
OUT045,FDW40,2221.7458
OUT045,FDX25,2711.5881
OUT045,FDW58,1277.4725
OUT045,FDT15,3265.0674
OUT045,FDQ23,1655.696
OUT045,FDH22,1792.926
OUT045,DRM11,4614.556
OUT045,FDD28,636.68445
OUT045,FDC39,3658.4468
OUT045,FDB03,4021.5483
OUT045,NCX30,4914.101
OUT045,FDE32,430.26062
OUT045,NCW30,4129.1167
OUT045,FDX57,1493.825
OUT045,FDL16,744.7122
OUT045,NCM05,5055.5474
OUT045,FDM04,833.6611
OUT045,DRH15,736.5042
OUT045,FDW01,2151.9976
OUT045,FDZ37,1375.1855
OUT045,NCL41,521.85834
OUT045,FDU27,800.19006
OUT045,FDR47,2557.1
OUT045,FDO11,4305.7783
OUT045,FDG52,787.47473
OUT045,NCU18,2037.0482
OUT045,DRE25,1351.0669
OUT045,FDO08,2120.497
OUT045,FDD53,648.1384
OUT045,FDV21,2439.42
OUT045,FDV20,2369.3228
OUT045,FDK50,2511.8413
OUT045,FDT52,3440.9517
OUT045,DRK23,5519.327
OUT045,NCY53,1733.2081
OUT045,DRB13,2010.2615
OUT045,FDC21,1743.5854
OUT045,FDA28,1966.2892
OUT045,FDA43,2725.2808
OUT045,FDL25,947.72314
OUT045,NCB19,1433.5701
OUT045,NCL30,1897.0596
OUT045,FDW43,4303.926
OUT045,FDW20,1821.7795
OUT045,FDS08,2156.2463
OUT045,FDN28,1214.3129
OUT045,FDE34,2516.6602
OUT045,FDR10,2474.9143
OUT045,FDG44,988.0557
OUT045,FDJ34,1688.6433
OUT045,NCX06,3091.709
OUT045,FDS39,2038.2295
OUT045,NCH18,3042.4473
OUT045,NCB06,2592.8364
OUT045,FDE58,1985.6165
OUT045,FDJ16,914.47437
OUT045,NCM42,1602.5355
OUT045,FDV09,2590.1462
OUT045,FDL28,3471.1206
OUT045,NCN53,616.5315
OUT045,FDJ28,2908.218
OUT045,NCW18,2583.6504
OUT045,FDV35,2385.8655
OUT045,FDH31,1305.2316
OUT045,NCN17,1599.1969
OUT045,NCD55,576.0635
OUT045,FDE02,1414.2307
OUT045,FDF24,1348.4666
OUT045,FDG47,5203.384
OUT045,FDZ46,1517.1802
OUT045,NCF19,756.10876
OUT045,NCJ05,2493.828
OUT045,NCZ53,3063.5398
OUT045,FDH38,2251.616
OUT045,NCC19,3616.6467
OUT045,FDS03,1329.4397
OUT045,FDC58,935.451
OUT045,FDX09,2784.5542
OUT045,FDY09,3319.6602
OUT045,FDV28,648.7758
OUT045,FDN25,579.9071
OUT045,FDY58,5628.7456
OUT045,FDD32,1185.5369
OUT045,DRN37,2120.3
OUT045,FDD50,2955.7075
OUT045,FDV12,1595.3328
OUT045,NCY54,2992.8735
OUT045,NCV53,6250.7256
OUT045,NCP02,967.1873
OUT045,DRD60,2813.698
OUT045,FDG28,2904.2314
OUT045,FDW15,2530.51
OUT045,NCT53,2673.965
OUT045,NCT18,3236.564
OUT045,NCS41,3217.0151
OUT045,FDX14,1121.2731
OUT045,FDD57,1459.0426
OUT045,DRF27,2469.9087
OUT045,FDQ44,2231.602
OUT045,FDI05,1181.4408
OUT045,FDB57,3754.9907
OUT045,FDC03,3305.712
OUT045,NCK29,1973.56
OUT045,NCR53,4401.9434
OUT045,FDM34,1917.7335
OUT045,FDT35,1916.0739
OUT045,FDY51,3320.7295
OUT045,FDO33,1571.5526
OUT045,FDU59,1780.1562
OUT045,FDI44,1152.3142
OUT045,NCM30,592.1435
OUT045,FDV43,650.55457
OUT045,DRM23,2474.4832
OUT045,NCZ05,1498.2242
OUT045,NCK31,788.53357
OUT045,DRJ37,2380.476
OUT045,NCL18,2592.6218
OUT045,FDJ07,1860.2079
OUT045,DRG01,1037.7052
OUT045,FDF58,940.48834
OUT045,FDP16,5543.9946
OUT045,FDC02,4929.8765
OUT045,FDD08,542.95154
OUT045,NCD18,4655.2114
OUT045,FDQ32,2005.1646
OUT045,FDN44,2839.591
OUT045,FDN34,2616.467
OUT045,FDK02,1880.9723
OUT045,FDC23,3381.4832
OUT045,FDD44,5652.216
OUT045,FDU36,1539.6294
OUT045,FDB05,4240.797
OUT045,FDV58,1974.5282
OUT045,FDZ57,1787.9727
OUT045,NCS17,1754.8179
OUT045,FDB37,5096.376
OUT045,FDC57,3179.6418
OUT045,FDW22,3254.0923
OUT045,FDN49,706.6775
OUT045,FDO60,825.33563
OUT045,FDK15,1572.5371
OUT045,FDM38,843.1222
OUT045,FDL39,2468.6284
OUT045,FDQ11,2993.826
OUT045,FDS51,930.39465
OUT045,FDQ40,2469.2065
OUT045,DRK13,3602.6423
OUT045,FDW25,1209.9025
OUT045,FDM27,2629.9553
OUT045,FDP15,5053.2485
OUT045,FDR57,1895.421
OUT045,NCL05,755.91174
OUT045,NCR06,594.3691
OUT045,NCP54,2132.9458
OUT045,FDA23,1694.7693
OUT045,DRL01,4160.8955
OUT045,FDO20,3036.1797
OUT045,FDA16,3844.2036
OUT045,FDJ55,4107.0234
OUT045,NCG18,1615.5992
OUT045,FDC08,3510.677
OUT045,FDK10,1971.2695
OUT045,DRA59,2423.417
OUT045,FDT33,2938.322
OUT045,FDT11,3354.5178
OUT045,FDF53,3150.3093
OUT045,FDZ47,1344.6799
OUT045,NCF07,1414.4497
OUT045,DRG39,954.0881
OUT045,FDN20,2705.5828
OUT045,FDJ58,3004.644
OUT045,FDV46,2209.3638
OUT045,FDX48,2618.6853
OUT045,FDQ51,781.60864
OUT045,FDZ21,1363.6534
OUT045,FDZ50,3086.3943
OUT045,FDI36,2316.1863
OUT045,FDZ12,2798.887
OUT045,DRB25,1067.0126
OUT045,FDI15,7202.263
OUT045,FDZ14,1863.6393
OUT045,NCP50,1004.78754
OUT045,NCO07,3232.874
OUT045,FDU08,1690.7706
OUT045,NCO06,433.71176
OUT045,FDP36,925.5717
OUT045,FDW38,1380.0321
OUT045,FDC41,1129.1859
OUT045,FDG58,2414.239
OUT045,FDE45,3154.001
OUT045,FDG53,1484.6587
OUT045,FDB58,2080.023
OUT045,FDZ07,1073.7828
OUT045,DRI47,2867.0488
OUT045,FDI02,1644.0106
OUT045,FDQ04,537.1441
OUT045,DRE01,5423.967
OUT045,NCC31,2859.5315
OUT045,FDM16,1001.42334
OUT045,FDT58,2286.2114
OUT045,FDU01,2222.6704
OUT045,FDV48,1659.7767
OUT045,FDZ59,3104.7444
OUT045,FDE28,3651.567
OUT045,FDQ33,3370.1865
OUT045,FDI16,866.3102
OUT045,DRC12,2734.0676
OUT045,FDV55,2292.826
OUT045,FDZ52,1365.1466
OUT045,NCV29,2804.9092
OUT045,NCF30,1999.0995
OUT045,FDY20,1442.828
OUT045,FDC15,2113.0325
OUT045,FDU44,2576.5872
OUT045,FDZ60,1092.3508
OUT045,FDC11,1388.1633
OUT045,DRF01,2022.3303
OUT045,FDO51,431.97754
OUT045,FDX37,1585.8564
OUT045,FDA35,2079.9036
OUT045,FDU32,1739.5631
OUT045,NCN43,2167.402
OUT045,FDH08,3437.7334
OUT045,FDD16,1253.0709
OUT045,FDQ25,2410.0186
OUT045,FDM02,1051.2603
OUT045,FDO46,2936.62
OUT045,FDP38,658.954
OUT045,FDN27,1294.7314
OUT045,DRN35,891.2468
OUT045,FDS12,2086.8997
OUT045,FDC17,4516.1914
OUT045,FDC29,1822.7363
OUT045,FDY40,647.7293
OUT045,FDW36,1324.3864
OUT045,DRE37,3031.8728
OUT045,FDE56,945.4469
OUT045,NCC55,512.31274
OUT045,FDC46,3356.0073
OUT045,FDS44,3780.8652
OUT045,FDQ31,1574.7208
OUT045,FDY14,4712.1426
OUT045,FDY22,2191.4937
OUT045,FDS21,958.3252
OUT045,DRH39,1374.5403
OUT045,NCD54,1697.8367
OUT045,NCW29,2188.1748
OUT045,FDI56,1322.992
OUT045,FDG17,4202.7915
OUT045,FDZ44,1715.3622
OUT045,FDC26,1486.2991
OUT045,NCU29,2246.4119
OUT045,FDH34,3299.4062
OUT045,FDE51,401.78912
OUT045,NCK05,1044.4208
OUT045,FDX33,2565.6848
OUT045,FDW14,1282.139
OUT045,FDF47,2745.181
OUT045,FDA55,4162.301
OUT045,FDJ41,3679.777
OUT045,DRC24,2411.0747
OUT045,NCT54,1504.7368
OUT045,FDX28,1401.7009
OUT045,FDT02,566.1841
OUT045,FDE11,3740.1306
OUT045,FDP01,1780.9241
OUT045,FDH24,2694.637
OUT045,FDJ02,2511.2864
OUT045,FDG29,531.3524
OUT045,FDM40,1826.7039
OUT045,FDM36,2688.9946
OUT045,FDP33,4726.653
OUT045,FDO12,2161.1106
OUT045,FDO31,665.81195
OUT045,FDQ37,4322.851
OUT045,DRK49,746.2159
OUT045,NCV42,1767.3282
OUT045,DRI37,843.28046
OUT045,FDX27,1361.6262
OUT045,FDH19,2225.9814
OUT045,FDI53,2193.9673
OUT045,FDK60,1358.2314
OUT045,FDK28,6669.391
OUT045,NCQ42,1730.3386
OUT045,FDD03,4067.5867
OUT045,NCX53,2426.2893
OUT045,NCI42,2326.183
OUT045,NCV17,2578.1707
OUT045,FDA26,3563.8655
OUT045,NCU41,3556.2297
OUT045,FDS56,2503.9597
OUT045,NCP14,1832.1333
OUT045,FDE08,2519.7751
OUT045,FDG41,1518.7131
OUT045,FDX38,799.8158
OUT045,FDS46,1911.0275
OUT045,FDH04,1104.2158
OUT045,FDO15,985.87195
OUT045,FDZ01,1816.2604
OUT045,NCM07,1228.5741
OUT045,FDQ45,4521.2666
OUT045,NCD31,2616.864
OUT045,DRC49,2187.9756
OUT045,FDL52,453.69565
OUT045,FDV51,1911.0013
OUT045,FDP46,1306.3097
OUT045,FDU10,541.7022
OUT045,FDN03,2917.622
OUT045,FDH53,1478.924
OUT045,NCC06,2411.616
OUT045,NCO53,3210.541
OUT045,FDY39,3298.899
OUT045,FDJ40,1638.4835
OUT045,FDV19,2613.692
OUT045,FDD21,2655.0903
OUT045,FDU26,1354.1442
OUT045,FDF40,4342.0454
OUT045,FDV14,1194.5901
OUT045,FDR07,1202.6537
OUT045,NCR50,2169.6357
OUT045,FDH57,2016.7882
OUT045,DRL59,790.5771
OUT045,FDB08,2492.096
OUT045,FDZ38,4020.755
OUT045,FDZ31,3189.981
OUT045,FDF02,1479.1179
OUT045,NCP53,4146.666
OUT045,FDP34,2691.0735
OUT045,FDZ58,1927.3151
OUT045,FDF59,1497.9617
OUT045,DRJ35,768.9198
OUT045,FDW56,3534.529
OUT045,FDV50,1689.8586
OUT045,FDX56,4125.871
OUT045,FDY26,5643.1987
OUT045,FDH52,966.57733
OUT045,FDC48,1371.9221
OUT045,FDR28,2740.671
OUT045,FDM60,677.094
OUT045,DRP47,5120.503
OUT045,FDZ09,2658.99
OUT045,FDL48,865.68036
OUT045,FDB38,3107.658
OUT045,FDC56,2093.0437
OUT045,NCE43,2817.1165
OUT045,FDW51,2258.7937
OUT045,FDE59,469.61044
OUT045,FDN52,1273.4387
OUT045,NCN06,2754.9783
OUT045,FDM14,1702.2921
OUT045,FDV16,749.15594
OUT045,FDW52,2663.0352
OUT045,NCS29,3528.2654
OUT045,DRO47,1574.4738
OUT045,FDW10,3148.858
OUT045,FDO04,915.76135
OUT045,FDJ46,3310.205
OUT045,FDO36,2738.042
OUT045,FDC37,1752.2091
OUT045,NCL17,2057.6218
OUT045,FDX23,1224.2914
OUT045,DRH51,1207.9858
OUT045,NCW17,2464.299
OUT045,NCK53,1579.5942
OUT045,FDN58,3229.4656
OUT045,FDL50,1565.067
OUT045,NCO14,486.6688
OUT045,FDD52,1492.0996
OUT045,FDI10,3062.5278
OUT045,FDZ26,3671.2336
OUT045,FDO49,483.03305
OUT045,NCQ50,3665.626
OUT045,FDM03,1844.5447
OUT045,FDH40,1289.8516
OUT045,FDK08,1454.3438
OUT045,FDG40,601.7389
OUT045,FDJ15,3900.814
OUT045,FDO21,2727.9753
OUT045,FDW39,3123.818
OUT045,FDB15,4665.6323
OUT045,FDA03,2280.577
OUT045,DRY23,737.5748
OUT045,DRH03,1344.976
OUT045,FDP32,1983.2799
OUT045,NCO17,1518.7903
OUT045,FDU37,1323.4208
OUT019,NCC54,474.02182
OUT019,NCL19,419.79214
OUT019,NCR42,78.63158
OUT019,FDL58,117.60095
OUT019,FDV21,327.6141
OUT019,DRP47,666.3681
OUT019,DRB01,-330.45273
OUT019,FDX13,1169.6283
OUT019,FDT28,304.84872
OUT019,FDC50,293.3601
OUT019,FDI50,1600.044
OUT019,FDQ07,-39.540066
OUT019,FDZ40,386.6564
OUT019,NCC55,99.24599
OUT019,FDM51,115.06841
OUT019,DRI47,415.928
OUT019,FDR09,707.5385
OUT019,FDG17,244.85287
OUT019,FDH40,161.5579
OUT019,FDY47,317.30154
OUT019,NCY30,281.7464
OUT019,FDY24,-132.91379
OUT019,FDL04,258.63492
OUT019,FDT39,38.71227
OUT019,NCC06,373.11087
OUT019,FDV43,12.71318
OUT019,FDM46,272.04794
OUT019,FDW10,257.88834
OUT019,FDT50,187.92284
OUT019,NCK53,344.0747
OUT019,FDO21,309.10907
OUT019,NCO18,426.97208
OUT019,FDV28,-26.20353
OUT019,FDU37,245.6939
OUT019,FDD28,-47.287304
OUT019,FDC53,462.30887
OUT019,FDM33,308.9999
OUT019,FDT11,323.5374
OUT019,FDT59,1786.7957
OUT019,FDM09,471.08826
OUT019,FDB50,248.35393
OUT019,FDK50,417.9038
OUT019,NCT42,-113.334816
OUT019,FDW12,205.1416
OUT019,FDR02,110.799934
OUT019,FDF41,760.2002
OUT019,FDE34,863.62897
OUT019,FDX50,199.36201
OUT019,NCH42,224.74298
OUT019,FDU57,356.21616
OUT019,FDK52,720.41626
OUT019,FDZ01,287.23074
OUT019,FDE36,380.0309
OUT019,FDA11,-12.323601
OUT019,DRC27,760.98114
OUT019,FDL44,607.2439
OUT019,NCC18,467.8641
OUT019,FDV35,360.24304
OUT019,FDU43,-365.09198
OUT019,FDE24,220.52798
OUT019,NCZ30,209.15704
OUT019,FDD45,209.33757
OUT019,FDK38,71.32114
OUT019,NCJ18,313.2661
OUT019,FDS58,398.31717
OUT019,NCD06,187.56049
OUT019,FDO11,461.69574
OUT019,FDI53,721.5039
OUT019,FDY04,713.9787
OUT019,FDB03,428.96756
OUT019,FDJ33,155.25362
OUT019,FDO01,160.76978
OUT019,DRE13,267.32834
OUT019,NCN07,239.6789
OUT019,NCV42,159.58678
OUT019,NCS41,147.39728
OUT019,FDD47,226.37686
OUT019,FDD08,92.108284
OUT019,FDR16,338.81726
OUT019,FDE17,310.0645
OUT019,FDN32,559.27124
OUT019,FDR37,474.55582
OUT019,FDB08,485.07462
OUT019,DRK13,485.7862
OUT019,NCK31,154.97562
OUT019,FDE39,227.55597
OUT019,FDS32,149.97406
OUT019,NCI42,407.106
OUT019,NCK54,90.07562
OUT019,DRE25,420.77377
OUT019,FDE35,403.1294
OUT019,NCU17,269.23428
OUT019,FDA28,157.70438
OUT019,FDR34,1408.9257
OUT019,FDD20,298.43384
OUT019,FDU31,309.04297
OUT019,NCP18,53.345688
OUT019,FDG47,823.16455
OUT019,FDL39,235.18452
OUT019,FDM60,-225.758
OUT019,FDD02,124.53389
OUT019,NCF54,463.0489
OUT019,FDI45,446.67673
OUT019,FDB52,895.7106
OUT019,FDB57,872.8927
OUT019,NCO14,187.04227
OUT019,FDQ28,225.01103
OUT019,FDJ38,629.1317
OUT019,NCQ41,1384.703
OUT019,FDB20,145.0382
OUT019,FDP23,804.70715
OUT019,FDP56,484.48273
OUT019,FDH32,177.6905
OUT019,NCM18,139.2031
OUT019,FDK56,660.9956
OUT019,FDI16,101.56702
OUT019,FDV36,-45.045013
OUT019,FDL22,866.7372
OUT019,FDI56,231.63191
OUT019,FDP15,1176.315
OUT019,DRJ47,619.31244
OUT019,FDY58,536.4464
OUT019,FDZ36,285.39792
OUT019,FDM15,412.5054
OUT019,FDE38,423.86066
OUT019,FDX43,464.35754
OUT019,FDG22,88.24645
OUT019,FDQ47,105.423904
OUT019,FDY14,719.37463
OUT019,FDS47,239.81966
OUT019,FDQ37,703.7482
OUT019,FDK32,163.94513
OUT019,NCQ17,266.63263
OUT019,FDM04,256.48846
OUT019,FDE26,95.38496
OUT019,FDF22,-596.54315
OUT019,NCA29,419.89966
OUT019,NCH18,-267.4919
OUT019,FDT19,268.94327
OUT019,FDC22,551.1294
OUT019,FDT14,238.74039
OUT019,FDA37,199.43636
OUT019,DRC36,164.7076
OUT019,FDO58,521.15
OUT019,NCH29,326.5129
OUT019,NCO42,-46.927013
OUT019,FDT22,153.52467
OUT019,NCZ42,1157.677
OUT019,FDI05,131.69882
OUT019,NCK18,278.16678
OUT019,FDG50,293.5874
OUT019,FDR48,-19.796314
OUT019,NCE31,46.10435
OUT019,FDF28,263.3409
OUT019,NCE07,365.70865
OUT019,NCJ17,163.90677
OUT019,FDI34,57.51432
OUT019,FDM25,659.6171
OUT019,NCP29,152.38339
OUT019,FDT04,-37.711864
OUT019,FDX44,422.4754
OUT019,FDU15,-6.8881197
OUT019,NCJ19,224.57745
OUT019,FDK16,241.8858
OUT019,FDZ28,23.05093
OUT019,FDV52,87.15938
OUT019,FDE53,373.9554
OUT019,FDW58,212.02258
OUT019,FDC35,202.39313
OUT019,FDO27,206.57144
OUT019,FDP04,159.04094
OUT019,DRZ24,271.33908
OUT019,FDS08,365.391
OUT019,FDT52,661.57166
OUT019,FDZ23,511.79944
OUT019,FDZ47,-60.03396
OUT019,DRJ51,180.1666
OUT019,NCY41,-13.636409
OUT019,FDN50,318.20837
OUT019,NCO02,398.07437
OUT019,FDT27,-55.02489
OUT019,DRK23,1043.9402
OUT019,NCY17,245.26483
OUT019,FDM34,149.38348
OUT019,FDQ16,349.953
OUT019,DRG48,550.1839
OUT019,FDQ31,137.3693
OUT019,FDM57,211.73073
OUT019,DRD01,192.17238
OUT019,FDD17,4.9947586
OUT019,NCV18,204.71297
OUT019,FDB60,382.84268
OUT019,FDX10,8.329284
OUT019,NCE43,271.39716
OUT019,FDX46,54.779217
OUT019,FDZ14,304.49725
OUT019,FDC17,764.6211
OUT019,FDF08,206.56822
OUT019,FDF58,34.176163
OUT019,FDS25,259.8696
OUT019,FDB53,191.01147
OUT019,FDI40,259.0008
OUT019,NCC07,628.3344
OUT019,FDS24,-46.102695
OUT019,FDJ10,274.78094
OUT019,FDZ50,673.28015
OUT019,FDP03,335.7461
OUT019,FDV08,172.61557
OUT019,FDW19,237.95148
OUT019,FDI48,-64.40143
OUT019,FDT31,-59.31088
OUT019,NCD42,153.77785
OUT019,FDZ35,104.45806
OUT019,FDZ20,2078.1294
OUT019,FDJ26,696.0972
OUT019,FDA39,257.916
OUT019,FDO24,127.49701
OUT019,FDL51,418.43958
OUT019,FDM12,99.22245
OUT019,NCI17,258.14624
OUT019,FDW16,227.18982
OUT019,FDR24,117.76614
OUT019,DRD24,191.41554
OUT019,FDC05,833.38074
OUT019,DRN47,-103.98157
OUT019,FDU40,497.0665
OUT019,FDT12,-95.65199
OUT019,FDD56,302.42184
OUT019,FDD11,92.638275
OUT019,FDV49,786.0221
OUT019,DRN37,124.79973
OUT019,NCJ30,357.35382
OUT019,FDF17,1414.8607
OUT019,FDZ15,407.18353
OUT019,FDW43,822.0124
OUT019,FDP48,211.0281
OUT019,FDT21,328.13446
OUT019,FDA25,166.08359
OUT019,DRM11,1320.3123
OUT019,FDW15,316.9135
OUT019,FDR21,619.09845
OUT019,DRB25,162.10638
OUT019,FDN16,267.16992
OUT019,NCV05,165.79195
OUT019,FDT56,127.94722
OUT019,FDK44,302.42184
OUT019,NCC43,670.90985
OUT019,FDR19,489.11682
OUT019,FDN27,181.3823
OUT019,FDY31,392.24512
OUT019,FDQ21,268.38153
OUT019,FDP45,-19.125248
OUT019,FDW03,60.0955
OUT019,NCC31,463.10724
OUT019,FDO50,414.4336
OUT019,NCB55,107.19414
OUT019,FDE21,163.17598
OUT019,DRK59,-213.82022
OUT019,DRK01,193.75374
OUT019,FDJ20,291.48413
OUT019,DRQ35,20.50393
OUT019,FDB21,851.6517
OUT019,FDR40,297.07568
OUT019,FDJ53,-49.187202
OUT019,FDE50,774.7798
OUT019,FDZ26,423.53302
OUT019,FDG59,-12.321518
OUT019,FDE44,86.981476
OUT019,NCY53,387.08005
OUT019,DRL23,264.6766
OUT019,FDU48,38.777092
OUT019,NCR05,476.6534
OUT019,FDG09,332.67755
OUT019,FDA43,331.19183
OUT019,FDD32,200.66983
OUT019,NCW17,249.65372
OUT019,FDW40,219.30327
OUT019,FDA27,652.2117
OUT019,FDK41,118.275116
OUT019,NCP02,139.76501
OUT019,NCH30,349.8443
OUT019,DRF13,252.18669
OUT019,FDL14,343.9731
OUT019,FDY10,295.3111
OUT019,FDM20,547.03876
OUT019,NCN54,246.10353
OUT019,FDS28,175.63187
OUT019,FDM21,309.15775
OUT019,NCS42,251.92618
OUT019,FDP10,265.1563
OUT019,FDS49,247.35826
OUT019,FDV12,-19.96282
OUT019,FDY08,335.54385
OUT019,NCF18,221.70479
OUT019,NCL17,156.94977
OUT019,FDP38,138.21861
OUT019,DRL49,57.22268
OUT019,NCR29,109.99781
OUT019,NCF30,265.4412
OUT019,FDQ09,273.42297
OUT019,FDU11,351.29233
OUT019,FDF59,-16.392702
OUT019,FDT34,312.6154
OUT019,FDG40,-97.08047
OUT019,FDR27,337.31454
OUT019,FDN10,289.00052
OUT019,DRL47,146.2652
OUT019,FDT03,-60.157555
OUT019,NCV41,346.3536
OUT019,FDS14,339.44052
OUT019,FDP52,264.43677
OUT019,FDM39,11.695865
OUT019,NCS05,396.80975
OUT019,FDO31,221.95137
OUT019,FDA52,398.42444
OUT019,FDF20,702.3792
OUT019,FDH57,338.7983
OUT019,FDA47,337.4313
OUT019,FDP59,293.09772
OUT019,DRC49,159.77203
OUT019,NCT18,561.92523
OUT019,FDS15,315.53873
OUT019,NCO29,301.8923
OUT019,FDR13,204.40137
OUT019,FDW56,205.93758
OUT019,FDF21,215.29613
OUT019,FDH26,627.3405
OUT019,FDT43,93.857185
OUT019,FDR47,316.67102
OUT019,FDJ41,1671.8872
OUT019,FDL43,281.45267
OUT019,DRC24,348.50732
OUT019,FDF05,1859.189
OUT019,FDL46,254.8409
OUT019,FDT25,124.16742
OUT019,DRG49,557.7648
OUT019,FDH24,224.56458
OUT019,DRH11,210.14267
OUT019,NCY42,404.0156
OUT019,FDY22,349.5095
OUT019,FDT36,-236.52379
OUT019,NCB54,360.2521
OUT019,FDY20,205.17973
OUT019,FDC59,222.25084
OUT019,FDV14,188.38918
OUT019,FDO39,390.36154
OUT019,FDG26,1319.7758
OUT019,FDL45,639.64233
OUT019,NCG18,266.52957
OUT019,FDJ15,1010.982
OUT019,FDA07,285.33038
OUT019,FDQ19,36.818127
OUT013,DRL59,366.7707
OUT013,FDA31,3187.344
OUT013,FDC26,1762.7145
OUT013,FDM03,2108.5334
OUT013,FDA09,4236.6494
OUT013,FDT04,650.30237
